track_se_1,ele,time,X,Y,Z,M
"4408",642.7999877900,2021/10/07 16:38:10.000,-3.7551004160,40.4331180450,642.7999877900,0.0000000000
"4409",642.7999877900,2021/10/07 16:38:12.000,-3.7551636156,40.4331391680,642.7999877900,0.0000000000
"4410",643.2000122100,2021/10/07 16:38:18.000,-3.7553773541,40.4331666600,643.2000122100,0.0000000000
"4411",643.5999755900,2021/10/07 16:38:24.000,-3.7556013186,40.4332147720,643.5999755900,0.0000000000
"4412",643.7999877900,2021/10/07 16:38:25.000,-3.7556427252,40.4332224000,643.7999877900,0.0000000000
"4413",644.0000000000,2021/10/07 16:38:28.000,-3.7557576410,40.4332446120,644.0000000000,0.0000000000
"4414",644.2000122100,2021/10/07 16:38:29.000,-3.7557939347,40.4332496410,644.2000122100,0.0000000000
"4415",644.2000122100,2021/10/07 16:38:30.000,-3.7558300607,40.4332501440,644.2000122100,0.0000000000
"4416",644.2000122100,2021/10/07 16:38:31.000,-3.7558624987,40.4332605380,644.2000122100,0.0000000000
"4417",644.7999877900,2021/10/07 16:38:34.000,-3.7559445575,40.4332891200,644.7999877900,0.0000000000
"4418",645.4000244100,2021/10/07 16:38:35.000,-3.7559445575,40.4332891200,645.4000244100,0.0000000000
"4419",646.5999755900,2021/10/07 16:38:36.000,-3.7560120318,40.4333067220,646.5999755900,0.0000000000
"4420",646.5999755900,2021/10/07 16:38:37.000,-3.7560438830,40.4333153550,646.5999755900,0.0000000000
"4421",646.5999755900,2021/10/07 16:38:38.000,-3.7560747284,40.4333218090,646.5999755900,0.0000000000
"4422",646.5999755900,2021/10/07 16:38:39.000,-3.7561054062,40.4333270060,646.5999755900,0.0000000000
"4423",646.5999755900,2021/10/07 16:38:40.000,-3.7561386824,40.4333301070,646.5999755900,0.0000000000
"4424",647.0000000000,2021/10/07 16:38:41.000,-3.7561729643,40.4333329570,647.0000000000,0.0000000000
"4425",647.0000000000,2021/10/07 16:38:42.000,-3.7562046479,40.4333386570,647.0000000000,0.0000000000
"4426",647.0000000000,2021/10/07 16:38:43.000,-3.7562357448,40.4333464520,647.0000000000,0.0000000000
"4427",647.2000122100,2021/10/07 16:38:44.000,-3.7562357448,40.4333464520,647.2000122100,0.0000000000
"4428",647.4000244100,2021/10/07 16:38:45.000,-3.7562981062,40.4333563430,647.4000244100,0.0000000000
"4429",647.4000244100,2021/10/07 16:38:46.000,-3.7563290354,40.4333600310,647.4000244100,0.0000000000
"4430",647.4000244100,2021/10/07 16:38:47.000,-3.7563585397,40.4333662330,647.4000244100,0.0000000000
"4431",647.5999755900,2021/10/07 16:38:48.000,-3.7563914806,40.4333698380,647.5999755900,0.0000000000
"4432",647.7999877900,2021/10/07 16:38:49.000,-3.7564233318,40.4333742800,647.7999877900,0.0000000000
"4433",647.7999877900,2021/10/07 16:38:50.000,-3.7564519979,40.4333795610,647.7999877900,0.0000000000
"4434",648.0000000000,2021/10/07 16:38:51.000,-3.7564830109,40.4333855960,648.0000000000,0.0000000000
"4435",648.0000000000,2021/10/07 16:38:52.000,-3.7565107550,40.4333919660,648.0000000000,0.0000000000
"4436",648.2000122100,2021/10/07 16:38:53.000,-3.7565395050,40.4334011020,648.2000122100,0.0000000000
"4437",648.2000122100,2021/10/07 16:38:54.000,-3.7565683387,40.4334088970,648.2000122100,0.0000000000
"4438",648.2000122100,2021/10/07 16:38:55.000,-3.7565977592,40.4334125020,648.2000122100,0.0000000000
"4439",648.4000244100,2021/10/07 16:38:56.000,-3.7566285208,40.4334152680,648.4000244100,0.0000000000
"4440",648.5999755900,2021/10/07 16:38:57.000,-3.7566285208,40.4334152680,648.5999755900,0.0000000000
"4441",648.5999755900,2021/10/07 16:38:58.000,-3.7566924747,40.4334257450,648.5999755900,0.0000000000
"4442",648.5999755900,2021/10/07 16:38:59.000,-3.7567265052,40.4334319480,648.5999755900,0.0000000000
"4443",648.7999877900,2021/10/07 16:39:00.000,-3.7567578536,40.4334391560,648.7999877900,0.0000000000
"4444",648.7999877900,2021/10/07 16:39:01.000,-3.7567915488,40.4334406650,648.7999877900,0.0000000000
"4445",649.2000122100,2021/10/07 16:39:02.000,-3.7568257470,40.4334465320,649.2000122100,0.0000000000
"4446",649.2000122100,2021/10/07 16:39:03.000,-3.7568606157,40.4334521480,649.2000122100,0.0000000000
"4447",649.2000122100,2021/10/07 16:39:04.000,-3.7568925507,40.4334552490,649.2000122100,0.0000000000
"4448",649.4000244100,2021/10/07 16:39:05.000,-3.7569259945,40.4334581830,649.4000244100,0.0000000000
"4449",649.4000244100,2021/10/07 16:39:06.000,-3.7569581810,40.4334630440,649.4000244100,0.0000000000
"4450",649.4000244100,2021/10/07 16:39:07.000,-3.7569891103,40.4334637150,649.4000244100,0.0000000000
"4451",649.5999755900,2021/10/07 16:39:08.000,-3.7570212968,40.4334633800,649.5999755900,0.0000000000
"4452",650.2000122100,2021/10/07 16:39:09.000,-3.7570509687,40.4334648050,650.2000122100,0.0000000000
"4453",650.2000122100,2021/10/07 16:39:10.000,-3.7570794672,40.4334689120,650.2000122100,0.0000000000
"4454",650.2000122100,2021/10/07 16:39:11.000,-3.7571100611,40.4334719290,650.2000122100,0.0000000000
"4455",650.2000122100,2021/10/07 16:39:12.000,-3.7571432535,40.4334757850,650.2000122100,0.0000000000
"4456",650.2000122100,2021/10/07 16:39:13.000,-3.7571771163,40.4334805630,650.2000122100,0.0000000000
"4457",650.4000244100,2021/10/07 16:39:14.000,-3.7572108954,40.4334822390,650.4000244100,0.0000000000
"4458",650.4000244100,2021/10/07 16:39:15.000,-3.7572448421,40.4334816520,650.4000244100,0.0000000000
"4459",650.5999755900,2021/10/07 16:39:16.000,-3.7572806329,40.4334779640,650.5999755900,0.0000000000
"4460",650.5999755900,2021/10/07 16:39:17.000,-3.7573165912,40.4334779640,650.5999755900,0.0000000000
"4461",651.0000000000,2021/10/07 16:39:18.000,-3.7573493645,40.4334779640,651.0000000000,0.0000000000
"4462",651.2000122100,2021/10/07 16:39:19.000,-3.7573859934,40.4334767910,651.2000122100,0.0000000000
"4463",651.4000244100,2021/10/07 16:39:20.000,-3.7574223708,40.4334768750,651.4000244100,0.0000000000
"4464",651.4000244100,2021/10/07 16:39:21.000,-3.7574564852,40.4334790540,651.4000244100,0.0000000000
"4465",651.5999755900,2021/10/07 16:39:22.000,-3.7574911863,40.4334828260,651.5999755900,0.0000000000
"4466",651.5999755900,2021/10/07 16:39:23.000,-3.7575278990,40.4334852570,651.5999755900,0.0000000000
"4467",651.5999755900,2021/10/07 16:39:24.000,-3.7575664558,40.4334872680,651.5999755900,0.0000000000
"4468",651.5999755900,2021/10/07 16:39:25.000,-3.7576077785,40.4334881060,651.5999755900,0.0000000000
"4469",651.5999755900,2021/10/07 16:39:26.000,-3.7576454133,40.4334894470,651.5999755900,0.0000000000
"4470",651.7999877900,2021/10/07 16:39:27.000,-3.7576827966,40.4334907890,651.7999877900,0.0000000000
"4471",651.7999877900,2021/10/07 16:39:28.000,-3.7577214371,40.4334903690,651.7999877900,0.0000000000
"4472",651.7999877900,2021/10/07 16:39:29.000,-3.7577586528,40.4334900340,651.7999877900,0.0000000000
"4473",652.0000000000,2021/10/07 16:39:30.000,-3.7577900849,40.4334890280,652.0000000000,0.0000000000
"4474",652.4000244100,2021/10/07 16:39:31.000,-3.7578239478,40.4334855080,652.4000244100,0.0000000000
"4475",652.4000244100,2021/10/07 16:39:32.000,-3.7578578945,40.4334835800,652.4000244100,0.0000000000
"4476",652.5999755900,2021/10/07 16:39:33.000,-3.7578954455,40.4334837480,652.5999755900,0.0000000000
"4477",652.7999877900,2021/10/07 16:39:34.000,-3.7579324096,40.4334864300,652.7999877900,0.0000000000
"4478",652.7999877900,2021/10/07 16:39:35.000,-3.7579689547,40.4334850050,652.7999877900,0.0000000000
"4479",652.7999877900,2021/10/07 16:39:36.000,-3.7580059189,40.4334822390,652.7999877900,0.0000000000
"4480",653.2000122100,2021/10/07 16:39:37.000,-3.7580427155,40.4334802270,653.2000122100,0.0000000000
"4481",653.2000122100,2021/10/07 16:39:38.000,-3.7580795120,40.4334810660,653.2000122100,0.0000000000
"4482",653.2000122100,2021/10/07 16:39:39.000,-3.7581164762,40.4334797240,653.2000122100,0.0000000000
"4483",653.4000244100,2021/10/07 16:39:40.000,-3.7581506744,40.4334785510,653.4000244100,0.0000000000
"4484",653.4000244100,2021/10/07 16:39:41.000,-3.7581858784,40.4334770420,653.4000244100,0.0000000000
"4485",653.5999755900,2021/10/07 16:39:42.000,-3.7581858784,40.4334770420,653.5999755900,0.0000000000
"4486",653.5999755900,2021/10/07 16:39:43.000,-3.7582553644,40.4334724320,653.5999755900,0.0000000000
"4487",653.5999755900,2021/10/07 16:39:44.000,-3.7582919095,40.4334722650,653.5999755900,0.0000000000
"4488",653.5999755900,2021/10/07 16:39:45.000,-3.7583266106,40.4334730190,653.5999755900,0.0000000000
"4489",653.5999755900,2021/10/07 16:39:46.000,-3.7583613954,40.4334715940,653.5999755900,0.0000000000
"4490",653.5999755900,2021/10/07 16:39:47.000,-3.7583967671,40.4334677380,653.5999755900,0.0000000000
"4491",653.5999755900,2021/10/07 16:39:48.000,-3.7584314682,40.4334643020,653.5999755900,0.0000000000
"4492",653.5999755900,2021/10/07 16:39:49.000,-3.7584654987,40.4334600270,653.5999755900,0.0000000000
"4493",654.7999877900,2021/10/07 16:39:54.000,-3.7586374115,40.4334477890,654.7999877900,0.0000000000
"4494",654.7999877900,2021/10/07 16:39:55.000,-3.7586715259,40.4334453590,654.7999877900,0.0000000000
"4495",654.7999877900,2021/10/07 16:39:57.000,-3.7587345578,40.4334336240,654.7999877900,0.0000000000
"4496",656.2000122100,2021/10/07 16:39:59.000,-3.7588050496,40.4334268350,656.2000122100,0.0000000000
"4497",656.2000122100,2021/10/07 16:40:00.000,-3.7588382419,40.4334219730,656.2000122100,0.0000000000
"4498",656.2000122100,2021/10/07 16:40:01.000,-3.7588705961,40.4334196260,656.2000122100,0.0000000000
"4499",656.2000122100,2021/10/07 16:40:02.000,-3.7588990945,40.4334165250,656.2000122100,0.0000000000
"4500",656.2000122100,2021/10/07 16:40:03.000,-3.7589264195,40.4334159380,656.2000122100,0.0000000000
"4501",656.2000122100,2021/10/07 16:40:04.000,-3.7589635514,40.4334119150,656.2000122100,0.0000000000
"4502",656.4000244100,2021/10/07 16:40:05.000,-3.7589937262,40.4334085620,656.4000244100,0.0000000000
"4503",656.5999755900,2021/10/07 16:40:06.000,-3.7590251584,40.4334057120,656.5999755900,0.0000000000
"4504",656.7999877900,2021/10/07 16:40:07.000,-3.7590596918,40.4334011020,656.7999877900,0.0000000000
"4505",656.7999877900,2021/10/07 16:40:08.000,-3.7590596918,40.4334011020,656.7999877900,0.0000000000
"4506",657.0000000000,2021/10/07 16:40:09.000,-3.7591241486,40.4333890320,657.0000000000,0.0000000000
"4507",657.0000000000,2021/10/07 16:40:10.000,-3.7591553293,40.4333853440,657.0000000000,0.0000000000
"4508",657.0000000000,2021/10/07 16:40:11.000,-3.7591553293,40.4333853440,657.0000000000,0.0000000000
"4509",657.0000000000,2021/10/07 16:40:12.000,-3.7592255697,40.4333747830,657.0000000000,0.0000000000
"4510",657.0000000000,2021/10/07 16:40:13.000,-3.7592606060,40.4333693350,657.0000000000,0.0000000000
"4511",657.0000000000,2021/10/07 16:40:14.000,-3.7592967320,40.4333618750,657.0000000000,0.0000000000
"4512",657.2000122100,2021/10/07 16:40:15.000,-3.7593348697,40.4333552530,657.2000122100,0.0000000000
"4513",657.2000122100,2021/10/07 16:40:16.000,-3.7593700737,40.4333503920,657.2000122100,0.0000000000
"4514",657.4000244100,2021/10/07 16:40:17.000,-3.7594064511,40.4333438540,657.4000244100,0.0000000000
"4515",657.5999755900,2021/10/07 16:40:18.000,-3.7594401464,40.4333343820,657.5999755900,0.0000000000
"4516",657.5999755900,2021/10/07 16:40:19.000,-3.7594745960,40.4333273410,657.5999755900,0.0000000000
"4517",657.7999877900,2021/10/07 16:40:20.000,-3.7595080398,40.4333188760,657.7999877900,0.0000000000
"4518",657.7999877900,2021/10/07 16:40:21.000,-3.7595448364,40.4333140140,657.7999877900,0.0000000000
"4519",657.7999877900,2021/10/07 16:40:22.000,-3.7595771905,40.4333069730,657.7999877900,0.0000000000
"4520",657.7999877900,2021/10/07 16:40:23.000,-3.7596108019,40.4333022800,657.7999877900,0.0000000000
"4521",658.0000000000,2021/10/07 16:40:24.000,-3.7596455030,40.4332949870,658.0000000000,0.0000000000
"4522",659.5999755900,2021/10/07 16:40:25.000,-3.7596795335,40.4332875270,659.5999755900,0.0000000000
"4523",659.5999755900,2021/10/07 16:40:26.000,-3.7597149052,40.4332807380,659.5999755900,0.0000000000
"4524",659.5999755900,2021/10/07 16:40:27.000,-3.7597501930,40.4332716020,659.5999755900,0.0000000000
"4525",659.5999755900,2021/10/07 16:40:28.000,-3.7597842235,40.4332622980,659.5999755900,0.0000000000
"4526",659.5999755900,2021/10/07 16:40:29.000,-3.7598157395,40.4332485520,659.5999755900,0.0000000000
"4527",659.5999755900,2021/10/07 16:40:30.000,-3.7598442379,40.4332300280,659.5999755900,0.0000000000
"4528",659.5999755900,2021/10/07 16:40:31.000,-3.7598706409,40.4332104980,659.5999755900,0.0000000000
"4529",659.5999755900,2021/10/07 16:40:32.000,-3.7598970439,40.4331883690,659.5999755900,0.0000000000
"4530",659.5999755900,2021/10/07 16:40:33.000,-3.7599205971,40.4331652350,659.5999755900,0.0000000000
"4531",659.5999755900,2021/10/07 16:40:34.000,-3.7599388696,40.4331398380,659.5999755900,0.0000000000
"4532",660.2000122100,2021/10/07 16:40:35.000,-3.7599550467,40.4331164530,660.2000122100,0.0000000000
"4533",660.5999755900,2021/10/07 16:40:36.000,-3.7599703856,40.4330911390,660.5999755900,0.0000000000
"4534",660.5999755900,2021/10/07 16:40:37.000,-3.7599852215,40.4330651560,660.5999755900,0.0000000000
"4535",660.7999877900,2021/10/07 16:40:38.000,-3.7600005604,40.4330377470,660.7999877900,0.0000000000
"4536",660.7999877900,2021/10/07 16:40:39.000,-3.7600005604,40.4330377470,660.7999877900,0.0000000000
"4537",661.0000000000,2021/10/07 16:40:40.000,-3.7600322440,40.4329881260,661.0000000000,0.0000000000
"4538",661.0000000000,2021/10/07 16:40:41.000,-3.7600443140,40.4329633150,661.0000000000,0.0000000000
"4539",661.2000122100,2021/10/07 16:40:42.000,-3.7600443140,40.4329633150,661.2000122100,0.0000000000
"4540",661.4000244100,2021/10/07 16:40:43.000,-3.7600570545,40.4329135270,661.4000244100,0.0000000000
"4541",661.4000244100,2021/10/07 16:40:44.000,-3.7600676995,40.4328908120,661.4000244100,0.0000000000
"4542",661.4000244100,2021/10/07 16:40:45.000,-3.7600676995,40.4328908120,661.4000244100,0.0000000000
"4543",662.0000000000,2021/10/07 16:40:46.000,-3.7600874808,40.4328450470,662.0000000000,0.0000000000
"4544",662.2000122100,2021/10/07 16:40:47.000,-3.7600976229,40.4328219970,662.2000122100,0.0000000000
"4545",662.2000122100,2021/10/07 16:40:48.000,-3.7601092737,40.4327976050,662.2000122100,0.0000000000
"4546",662.5999755900,2021/10/07 16:40:49.000,-3.7601204216,40.4327741360,662.5999755900,0.0000000000
"4547",662.7999877900,2021/10/07 16:40:50.000,-3.7601316534,40.4327508340,662.7999877900,0.0000000000
"4548",663.0000000000,2021/10/07 16:40:51.000,-3.7601447292,40.4327281190,663.0000000000,0.0000000000
"4549",663.0000000000,2021/10/07 16:40:52.000,-3.7601536140,40.4327060750,663.0000000000,0.0000000000
"4550",663.2000122100,2021/10/07 16:40:53.000,-3.7601612415,40.4326850360,663.2000122100,0.0000000000
"4551",663.2000122100,2021/10/07 16:40:54.000,-3.7601676956,40.4326646680,663.2000122100,0.0000000000
"4552",663.2000122100,2021/10/07 16:40:55.000,-3.7601790112,40.4326443000,663.2000122100,0.0000000000
"4553",663.2000122100,2021/10/07 16:40:56.000,-3.7601871416,40.4326235970,663.2000122100,0.0000000000
"4554",663.4000244100,2021/10/07 16:40:57.000,-3.7601871416,40.4326235970,663.4000244100,0.0000000000
"4555",663.4000244100,2021/10/07 16:40:58.000,-3.7601933442,40.4325709590,663.4000244100,0.0000000000
"4556",663.4000244100,2021/10/07 16:40:59.000,-3.7601930089,40.4325420410,663.4000244100,0.0000000000
"4557",664.0000000000,2021/10/07 16:41:00.000,-3.7601990439,40.4325158060,664.0000000000,0.0000000000
"4558",664.4000244100,2021/10/07 16:41:01.000,-3.7602102757,40.4324843730,664.4000244100,0.0000000000
"4559",664.4000244100,2021/10/07 16:41:02.000,-3.7602165621,40.4324602340,664.4000244100,0.0000000000
"4560",664.5999755900,2021/10/07 16:41:03.000,-3.7602256984,40.4324299750,664.5999755900,0.0000000000
"4561",664.5999755900,2021/10/07 16:41:04.000,-3.7602295540,40.4323967830,664.5999755900,0.0000000000
"4562",665.0000000000,2021/10/07 16:41:05.000,-3.7602382712,40.4323614110,665.0000000000,0.0000000000
"4563",665.0000000000,2021/10/07 16:41:06.000,-3.7602474913,40.4323233570,665.0000000000,0.0000000000
"4564",665.0000000000,2021/10/07 16:41:07.000,-3.7602581363,40.4322831240,665.0000000000,0.0000000000
"4565",665.0000000000,2021/10/07 16:41:08.000,-3.7602654286,40.4322415500,665.0000000000,0.0000000000
"4566",665.0000000000,2021/10/07 16:41:09.000,-3.7602712959,40.4321998920,665.0000000000,0.0000000000
"4567",665.0000000000,2021/10/07 16:41:10.000,-3.7602727208,40.4321597420,665.0000000000,0.0000000000
"4568",665.0000000000,2021/10/07 16:41:11.000,-3.7602727208,40.4321218560,665.0000000000,0.0000000000
"4569",664.7999877900,2021/10/07 16:41:12.000,-3.7602729723,40.4320868200,664.7999877900,0.0000000000
"4570",664.5999755900,2021/10/07 16:41:13.000,-3.7602768280,40.4320513640,664.5999755900,0.0000000000
"4571",664.4000244100,2021/10/07 16:41:14.000,-3.7602865510,40.4320144000,664.4000244100,0.0000000000
"4572",664.4000244100,2021/10/07 16:41:15.000,-3.7602961063,40.4319760950,664.4000244100,0.0000000000
"4573",664.4000244100,2021/10/07 16:41:16.000,-3.7603016384,40.4319373700,664.4000244100,0.0000000000
"4574",664.4000244100,2021/10/07 16:41:17.000,-3.7603091821,40.4318994000,664.4000244100,0.0000000000
"4575",664.4000244100,2021/10/07 16:41:18.000,-3.7603168935,40.4318630230,664.4000244100,0.0000000000
"4576",664.5999755900,2021/10/07 16:41:22.000,-3.7603336573,40.4316930380,664.5999755900,0.0000000000
"4577",664.5999755900,2021/10/07 16:41:24.000,-3.7602999620,40.4316023460,664.5999755900,0.0000000000
"4578",664.7999877900,2021/10/07 16:41:25.000,-3.7602689490,40.4315611910,664.7999877900,0.0000000000
"4579",664.7999877900,2021/10/07 16:41:26.000,-3.7602278776,40.4315202030,664.7999877900,0.0000000000
"4580",664.7999877900,2021/10/07 16:41:27.000,-3.7601844594,40.4314861730,664.7999877900,0.0000000000
"4581",664.7999877900,2021/10/07 16:41:28.000,-3.7601370178,40.4314523940,664.7999877900,0.0000000000
"4582",664.5999755900,2021/10/07 16:41:30.000,-3.7600392010,40.4313809800,664.5999755900,0.0000000000
"4583",664.4000244100,2021/10/07 16:41:33.000,-3.7598880753,40.4312771280,664.4000244100,0.0000000000
"4584",664.2000122100,2021/10/07 16:41:34.000,-3.7598395441,40.4312425940,664.2000122100,0.0000000000
"4585",664.0000000000,2021/10/07 16:41:36.000,-3.7597427331,40.4311723540,664.0000000000,0.0000000000
"4586",663.5999755900,2021/10/07 16:41:41.000,-3.7594974786,40.4310097450,663.5999755900,0.0000000000
"4587",663.0000000000,2021/10/07 16:41:49.000,-3.7590580992,40.4307159600,663.0000000000,0.0000000000
"4588",662.5999755900,2021/10/07 16:41:51.000,-3.7590043712,40.4306803360,662.5999755900,0.0000000000
"4589",662.5999755900,2021/10/07 16:41:56.000,-3.7586935703,40.4304495830,662.5999755900,0.0000000000
"4590",662.5999755900,2021/10/07 16:41:57.000,-3.7586518284,40.4304021410,662.5999755900,0.0000000000
